invited,user_reco,evt_p_reco,evt_c_reco,user_pop,frnd_infl,evt_pop,interested,not_interested
0,0.0,3.03938088825,nan,0.000313289169119,0.0,0.000131687483653,0,0
0,1.7602254102,3.03938088825,nan,0.000313289169119,0.0,0.000133516476482,0,0
0,0.527037962468,0.0867291740979,nan,0.000428260130241,0.0,0.0005002295386,1,0
0,0.0,1.7465953416,1.82368906297,0.000428260130241,0.0,4.48103242987e-05,0,0
0,0.0,1.7465953416,1.66744970701,0.000428260130241,0.0,6.67582382409e-05,0,0
0,0.0,1.49750099429,1.19722273664,0.000428260130241,0.0,0.000106081584054,0,0
0,0.0,1.53702315013,nan,0.000428260130241,0.0,4.48103242987e-05,0,0
0,0.0,0.0867291740979,-0.519452976573,0.000428260130241,0.0,7.0416223898e-05,1,0
0,8.75411627044e-06,1.07054468148,nan,0.000119526919955,0.0,3.84088493989e-05,0,0
0,31.0632519712,0.71389158088,nan,0.000119526919955,0.0,0.00109739569711,0,0
0,0.391075195513,1.07054468148,nan,0.000119526919955,0.0,5.94422669269e-05,0,0
0,2.09524690864e-06,0.713860656671,nan,0.000119526919955,0.0,7.31597131408e-06,0,0
0,0.0,1.07054468148,nan,0.000119526919955,0.0,1.55464390424e-05,0,0
0,0.0,-1.0,nan,0.000119526919955,0.0,2.19479139422e-05,1,0
0,0.0,2.451288959,nan,0.00025540169219,0.0,6.21857561697e-05,0,0
0,9.67498339323,-0.390551452727,nan,0.00025540169219,0.0,0.000263374967307,1,0
0,1.84716755235,0.21927437732,nan,0.00025540169219,0.0,9.69366199115e-05,1,0
0,4.53988173203,2.45128896085,nan,0.00025540169219,0.0,0.000274348924278,0,0
0,0.0,2.451288959,nan,0.00025540169219,0.0,2.19479139422e-05,0,0
0,0.0,2.451288959,nan,0.00025540169219,0.0,3.47508637419e-05,0,0
0,-1.88146067358,-0.390173896305,nan,0.00025540169219,0.0,0.000121628023097,1,0
0,0.0,0.0658762505473,0.96818325041,5.01155471559e-05,0.0,-0.000294467845392,0,0
0,0.0,-1.0,-1.0,5.01155471559e-05,0.0,5.48697848556e-06,1,0
0,0.0,1.13939875312e-08,0.897567364949,5.01155471559e-05,0.0,-4.29813314702e-05,0,0
0,0.0,0.103522488849,0.863162019099,5.01155471559e-05,0.0,0.000372200040604,0,0
0,0.0,2.36535457887e-10,0.961028824424,5.01155471559e-05,0.0,-9.1449641426e-06,0,0
0,0.0,0.843990375514,0.69994891844,5.01155471559e-05,0.0,-4.938280637e-05,0,0
0,0.0,1.11022302463e-16,nan,0.000172322442894,0.0,5.39552884413e-05,0,0
0,0.0,1.11022302463e-16,0.321479574646,0.000172322442894,0.0,2.74348924278e-06,0,0
0,0.0,1.11022302463e-16,0.980771672711,0.000172322442894,0.0,1.09739569711e-05,0,0
0,0.0,1.11022302463e-16,nan,0.000172322442894,0.0,7.13307203122e-05,0,0
0,0.0,1.04928323595,nan,0.000172322442894,0.0,0.00019112975058,0,0
0,0.0,-1.0,nan,0.000172322442894,0.0,4.48103242987e-05,1,0
0,0.0,-1.0,-1.0,3.05517239346e-05,0.0,5.39552884413e-05,1,0
0,0.0,0.975688585019,0.946618658539,3.05517239346e-05,0.0,-2.74348924278e-06,0,0
0,0.0,1.64537187157,0.963078930506,3.05517239346e-05,0.0,2.4691403185e-05,0,0
0,0.0,0.430023423323,0.94494449928,3.05517239346e-05,0.0,3.20073744991e-05,0,0
0,0.0,0.975688585019,0.601059270184,3.05517239346e-05,0.0,-0.000417010364902,0,0
0,0.0,0.975688585019,0.942075115853,3.05517239346e-05,0.0,1.28029497996e-05,0,0
0,0.0,1.00105357082,0.93329546724,5.5207501145e-05,0.0,1.18884533854e-05,0,0
0,0.0,-1.0,-1.0,5.5207501145e-05,0.0,9.23641378402e-05,1,0
0,0.0,1.00105357082,0.829200411694,5.5207501145e-05,0.0,4.48103242987e-05,0,0
0,0.0,1.0101800609,1.0,5.5207501145e-05,0.0,7.31597131408e-06,0,0
0,0.0,0.0,0.891066897899,5.5207501145e-05,0.0,-9.1449641426e-07,0,0
0,0.0,1.0273272457,0.996036967993,5.5207501145e-05,0.0,4.29813314702e-05,0,0
0,0.667620700005,3.06890409666,nan,0.00108163822632,0.0,8.87061521832e-05,1,0
0,6.54865331776,2.97833641889,nan,0.00108163822632,0.0,0.000110654066125,1,0
0,34.7292036095,2.97826062945,nan,0.00108163822632,0.0,0.000278006909935,1,0
0,1.07122313963,5.51627889922,nan,0.00108163822632,0.0,4.5724820713e-05,1,0
0,0.0,6.15743414796,nan,0.00108163822632,0.0,1.00594605569e-05,0,0
0,0.510353953831,4.06763311624,nan,0.00108163822632,0.0,0.000647463461296,0,0
0,0.0,2.87590632539,8.34367111402,0.00108163822632,0.0,7.86466916263e-05,1,0
0,4.37974562065,6.50516613978,nan,0.00108163822632,0.0,0.000139003454967,0,0
0,0.0,6.15307056266,nan,0.00108163822632,0.0,0.000106081584054,0,0
0,0.0,3.81640574099,10.3930155974,0.00108163822632,0.0,9.1449641426e-06,0,0
0,10.109831809,2.978298702,nan,0.00108163822632,0.0,0.000260631478064,1,0
0,4.36104373504,5.50468618651,nan,0.00108163822632,0.0,0.000277092413521,1,0
0,0.633399004411,7.10799857148,nan,0.00108163822632,0.0,0.000331962198376,1,0
0,0.677368537637,7.42760964624,nan,0.00108163822632,0.0,3.56653601561e-05,1,0
0,47.4144901045,2.97825581793,nan,0.00108163822632,0.0,0.00109739569711,1,0
0,0.255233611121,3.88432514122,nan,0.00108163822632,0.0,7.0416223898e-05,0,0
0,1.68254493243,6.15055966718,nan,0.00108163822632,0.0,0.000350252126661,0,0
0,0.0,4.06902317063,nan,0.00108163822632,0.0,2.65203960135e-05,0,0
0,0.0,4.06922967478,nan,0.00108163822632,0.0,2.1033417528e-05,0,0
0,0.0,6.14987422883,10.3734965321,0.00108163822632,0.0,0.000171010829467,0,0
0,26.8083839854,5.50373294198,nan,0.00108163822632,0.0,0.000306356298777,1,0
0,1.61632084348,0.151063109347,nan,0.00131506411708,0.0,0.000129858490825,0,0
0,0.0,-1.0,-1.0,0.00131506411708,0.0,0.000206676189623,1,0
0,0.0,1.13040519443,0.222517488589,0.00131506411708,0.0,4.75538135415e-05,0,0
0,0.0,8.80545418802e-08,0.380154639789,0.00131506411708,0.0,0.000121628023097,0,0
0,0.178117537327,0.920274054011,nan,0.00131506411708,0.0,0.00139460703175,0,0
0,0.0,0.104203407309,nan,0.00131506411708,0.0,0.000124371512339,0,0
0,3.3199601206,1.79490029899,nan,0.000346520868837,0.0,0.000110654066125,0,0
0,19.8139567279,1.16874094445,nan,0.000346520868837,0.0,0.000306356298777,1,0
0,31.0759027248,0.7947297403,nan,0.000346520868837,0.0,0.00109739569711,1,0
0,0.0,2.49974474413,nan,0.000346520868837,0.0,1.82899282852e-06,0,0
0,22.4527227503,1.79473262098,nan,0.000346520868837,0.0,0.000278006909935,0,0
0,6.41437517232,0.794881190844,nan,0.000346520868837,0.0,0.000260631478064,1,0
0,2.89787428942e-07,2.49974474413,nan,0.000346520868837,0.0,4.48103242987e-05,0,0
0,0.0,2.16915508037,nan,0.000346520868837,0.0,8.23046772834e-06,0,0
0,0.389540282558,1.49974474413,nan,0.000346520868837,0.0,3.56653601561e-05,1,0
0,1.12528340399,-1.0,nan,0.000139626738333,0.0,8.04756844548e-05,1,0
0,0.0,0.725639886144,nan,0.000139626738333,0.0,0.00014814841911,0,0
0,0.0,0.843806620347,nan,0.000139626738333,0.0,8.87061521832e-05,0,0
0,8.98852471343e-08,0.843806620347,nan,0.000139626738333,0.0,5.57842812698e-05,0,0
0,0.0,0.770472193673,nan,0.000139626738333,0.0,1.09739569711e-05,0,0
0,0.0,0.38053748395,0.935122711986,5.68154866153e-05,0.0,-9.1449641426e-06,0,0
0,0.0,1.09344402139,0.59084940184,5.68154866153e-05,0.0,-0.000400549429446,0,0
0,0.667003297478,-1.0,-1.0,5.68154866153e-05,0.0,6.31002525839e-05,1,0
0,0.0,0.905375627316,1.0,5.68154866153e-05,0.0,-5.48697848556e-06,0,0
0,0.0,0.905375627316,0.422592025394,5.68154866153e-05,0.0,2.4691403185e-05,0,0
0,0.0,0.905375627316,1.0,5.68154866153e-05,0.0,6.40147489982e-06,0,0
0,0.0,-2.22044604925e-16,nan,6.67313970151e-05,0.0,3.74943529846e-05,0,0
0,0.0,0.761546739637,nan,6.67313970151e-05,0.0,3.84088493989e-05,0,0
0,0.0,-2.22044604925e-16,nan,6.67313970151e-05,0.0,6.40147489982e-06,0,0
0,0.0,-1.0,nan,6.67313970151e-05,0.0,1.46319426282e-05,1,0
0,0.0,-2.22044604925e-16,nan,6.67313970151e-05,0.0,1.28029497996e-05,0,0
1,0.0,0.944901451487,0.831454997303,0.000217346036061,0.0,-5.48697848556e-06,0,0
0,0.0,0.944901451487,0.961057540203,0.000217346036061,0.0,1.92044246995e-05,0,0
0,0.0,0.944901451487,0.917260363654,0.000217346036061,0.0,9.1449641426e-07,0,0
0,0.0,0.482333045889,0.855434366259,0.000217346036061,0.0,1.46319426282e-05,0,0
0,0.0,-1.0,-1.0,0.000217346036061,0.0,4.11523386417e-05,1,0
1,0.0,0.944901451487,0.919353825365,0.000217346036061,0.0,6.03567633411e-05,0,0
0,5.34630652734,-1.0,nan,0.000516967328683,0.0,0.000318244752162,1,0
0,-2.22044604925e-16,0.580711613182,nan,0.000516967328683,0.0,6.49292454124e-05,0,0
0,5.78338167585,0.580711612931,nan,0.000516967328683,0.0,-1.09739569711e-05,0,0
0,1.70727533333,5.44974452102e-05,nan,0.000516967328683,0.0,1.46319426282e-05,0,0
0,0.0,1.72329913468,nan,0.000516967328683,0.0,1.37174462139e-05,0,0
0,0.347258159456,0.650866328697,nan,0.000516967328683,0.0,4.38958278845e-05,0,0
0,37.3480023114,-0.185364557201,nan,0.00100016696249,0.0,0.000278006909935,1,0
0,0.992473691524,2.21561041623,nan,0.00100016696249,0.0,0.000331962198376,0,0
0,7.6081682965,0.814685620164,nan,0.00100016696249,0.0,0.000110654066125,0,0
0,1.79113922948,1.49371111936,nan,0.00100016696249,0.0,0.000350252126661,0,0
0,51.6889313918,-0.185365460809,nan,0.00100016696249,0.0,0.00109739569711,1,0
1,29.227619805,0.629269981986,nan,0.00100016696249,0.0,0.000306356298777,1,0
0,0.505124606771,0.873833769137,nan,0.00100016696249,0.0,0.000139003454967,0,0
0,11.3954925341,0.814669228061,nan,0.00100016696249,0.0,0.000260631478064,0,0
0,0.0,2.20664902124,1.60499343522,3.96636415993e-05,0.0,9.1449641426e-05,0,0
0,0.0,2.20664902124,1.81077979745,3.96636415993e-05,0.0,9.1449641426e-07,0,0
0,0.0,0.00650355430326,-0.0494290115344,3.96636415993e-05,0.0,1.00594605569e-05,1,0
0,0.0,2.20664902124,1.55062424938,3.96636415993e-05,0.0,2.19479139422e-05,0,0
0,0.0,0.85575770469,1.58652733441,3.96636415993e-05,0.0,5.85277705126e-05,0,0
0,0.0,0.00650355430326,-0.0494290115344,3.96636415993e-05,0.0,6.85872310695e-05,1,0
0,0.0,0.961552450296,1.89590852444,3.96636415993e-05,0.0,0.000132601980068,0,0
0,0.0,1.04007111171,0.977298712744,6.69993945935e-06,0.0,1.55464390424e-05,0,0
0,0.0,0.00866116465494,0.91289219291,6.69993945935e-06,0.0,0.000139917951382,0,0
0,0.0,1.04007111171,0.920235908251,6.69993945935e-06,0.0,8.23046772834e-06,0,0
0,0.0,-1.0,-1.0,6.69993945935e-06,0.0,0.00011156856254,1,0
0,0.0,1.04007111171,0.929286710088,6.69993945935e-06,0.0,1.28029497996e-05,0,0
0,0.0,1.04007111171,0.694826053098,6.69993945935e-06,0.0,4.48103242987e-05,0,0
0,0.00971376164998,3.15574641618e-06,nan,0.000401728369982,0.0,0.000193873239823,0,0
0,3.50579596428,0.399084281258,nan,0.000401728369982,0.0,0.000415181372074,0,0
0,0.0,0.510365132637,nan,0.000401728369982,0.0,0.000127115001582,0,0
0,0.0,0.399084281272,nan,0.000401728369982,0.0,2.74348924278e-05,0,0
0,0.127735349646,0.399084281287,nan,0.000401728369982,0.0,0.000200274714723,0,0
0,1.66872705682,-1.0,nan,0.000401728369982,0.0,0.00146959573772,1,0
0,0.015475904919,0.843796552092,nan,0.000429868115712,0.0,2.56058995993e-05,0,0
0,5.52458358291,0.843796552092,nan,0.000429868115712,0.0,0.000637404000739,0,0
0,4.06987609167,0.0265956092501,nan,0.000429868115712,0.0,0.00202835304683,0,0
0,5.58531343433,0.843796552092,nan,0.000429868115712,0.0,-1.09739569711e-05,0,0
0,17.0123197547,-1.0,nan,0.000429868115712,0.0,0.000522177452542,1,0
0,1.76491754356,0.843796552092,nan,0.000429868115712,0.0,0.000609054611897,0,0
0,0.0,3.73354125394e-07,nan,0.000533047183386,0.0,6.12712597554e-05,0,0
0,0.0,0.46002836805,nan,0.000533047183386,0.0,3.01783816706e-05,0,0
0,0.0,0.566014210301,nan,0.000533047183386,0.0,3.93233458132e-05,0,0
0,0.0,0.566014210301,nan,0.000533047183386,0.0,6.12712597554e-05,0,0
0,0.0,-1.0,nan,0.000533047183386,0.0,2.65203960135e-05,1,0
0,0.0,3.29178177383e-07,nan,0.000533047183386,0.0,0.000164609354567,0,0
0,0.0,0.319630997871,nan,0.000132658801295,0.0,-2.28624103565e-05,0,0
0,2.16669751474e-07,0.0729566828728,nan,0.000132658801295,0.0,-2.28624103565e-05,0,0
0,1.08334875737e-07,0.0729566828728,nan,0.000132658801295,0.0,-2.1033417528e-05,0,0
0,2.15316401085,-1.0,nan,0.000132658801295,0.0,0.00128212397279,1,0
0,0.0,0.0729566828728,0.999004973286,0.000132658801295,0.0,1.46319426282e-05,0,0
0,0.0,1.36039862134,0.965752425613,0.000132658801295,0.0,2.4691403185e-05,0,0
0,0.0,-0.261406113783,0.175540252924,0.000596830607039,0.0,0.000121628023097,0,0
0,0.0,1.38575482245,1.9275872782,0.000596830607039,0.0,0.000146319426282,0,1
0,1.76535542431,-1.38575482245,-1.9275872782,0.000596830607039,0.0,8.23046772834e-05,1,0
0,0.0,-0.261406113783,-0.0817201467935,0.000596830607039,0.0,3.38363673276e-05,0,0
0,0.0,-0.261406113783,-0.120824948525,0.000596830607039,0.0,1.92044246995e-05,0,0
0,0.0,-0.430162035847,0.40488407719,0.000596830607039,0.0,2.56058995993e-05,0,0
0,0.0,0.385749436766,nan,0.000596830607039,0.0,0.000843165693947,0,0
0,1.08541980869e-05,0.990431292997,nan,0.000170178462267,0.0,0.00136077066442,0,0
0,1.3665580742,0.990457816133,nan,0.000170178462267,0.0,-4.11523386417e-05,0,0
0,0.0,1.44425646088,nan,0.000170178462267,0.0,8.32191736976e-05,0,0
0,1.76356899805,1.44425646088,nan,0.000170178462267,0.0,3.10928780848e-05,0,0
0,4.49188683494,-0.54373004499,nan,0.000170178462267,0.0,0.000172839822295,1,0
0,12.4857250791,-0.54373004499,nan,0.000170178462267,0.0,0.000413352379245,1,0
0,2.53825356794,0.990457816133,nan,0.000170178462267,0.0,-3.56653601561e-05,0,0
0,0.0,2.49962704164,nan,0.000244145793899,0.0,0.00019112975058,0,0
0,0.0,2.16898156987,nan,0.000244145793899,0.0,3.56653601561e-05,0,0
0,31.0799398756,0.794729577584,nan,0.000244145793899,0.0,0.00109739569711,1,0
0,0.178608010642,2.49962704164,nan,0.000244145793899,0.0,1.28029497996e-05,0,0
0,2.12324708031,0.794896800456,nan,0.000244145793899,0.0,0.000674898353724,1,0
0,19.8162076878,1.16887441928,nan,0.000244145793899,0.0,0.000306356298777,1,0
0,0.178961799273,1.49962704164,nan,0.000244145793899,0.0,0.000188386261337,1,0
0,0.0,2.25834312145,nan,0.000244145793899,0.0,0.000132601980068,0,0
0,0.0,0.917284338947,nan,0.00039878039662,0.0,8.23046772834e-05,0,0
0,0.0,0.917284338947,nan,0.00039878039662,0.0,0.000117970037439,0,0
0,0.0,0.917284338947,nan,0.00039878039662,0.0,2.74348924278e-06,0,0
0,0.0,-0.0827156610526,nan,0.00039878039662,0.0,8.32191736976e-05,1,0
0,0.0,0.917284338947,nan,0.00039878039662,0.0,4.20668350559e-05,0,0
0,0.0,0.917284338947,nan,0.00039878039662,0.0,8.68771593547e-05,0,0
0,0.0,-0.0827156610526,nan,0.00039878039662,0.0,2.74348924278e-05,1,0
0,2.24604491123,0.565847387563,nan,0.00024066182538,0.0,0.000609054611897,0,0
0,-1.66519830877,-1.0,nan,0.00024066182538,0.0,-7.31597131408e-06,1,0
0,0.0,0.39647003621,nan,0.00024066182538,0.0,4.48103242987e-05,0,0
0,0.0,0.565847387563,nan,0.00024066182538,0.0,2.74348924278e-05,0,0
0,-0.00163274280621,-0.92786506731,2.43762851385,8.65632178148e-05,0.0,-0.000149062915524,1,0
0,0.0,-0.949367732912,2.65650042244,8.65632178148e-05,0.0,-0.000299954823877,1,0
0,0.0,0.947442878548,4.18041115298,8.65632178148e-05,0.0,1.46319426282e-05,0,0
0,0.0,0.072103568141,4.27205952561,8.65632178148e-05,0.0,-0.000280750399178,0,0
0,0.0,0.299336976678,3.96542398717,8.65632178148e-05,0.0,-0.000176497807952,0,0
0,0.0,0.447798901721,4.4073452406,8.65632178148e-05,0.0,9.32786342545e-05,0,0
0,0.0,0.447823644338,4.13137248446,8.65632178148e-05,0.0,1.28029497996e-05,0,0
0,0.0,-0.927864424382,2.55723342432,8.65632178148e-05,0.0,6.40147489982e-05,1,0
0,0.00928000801954,-0.770477306365,2.33913547174,8.65632178148e-05,0.0,7.86466916263e-05,1,0
0,0.0,-0.927868059368,2.58296531153,8.65632178148e-05,0.0,-0.000190215254166,1,0
0,0.0,1.08177243013,nan,0.000332048999605,0.0,2.74348924278e-06,0,0
0,0.0,1.61421568613,nan,0.000332048999605,0.0,0.000117055541025,0,0
0,0.178188945723,1.08177243013,nan,0.000332048999605,0.0,0.000109739569711,0,0
0,1.85190093128,1.08177243013,nan,0.000332048999605,0.0,0.000836764219047,0,0
0,1.16004756423e-06,-0.99908106253,nan,0.000332048999605,0.0,1.28029497996e-05,1,0
0,0.0,1.08177242939,nan,0.000332048999605,0.0,4.66393171272e-05,0,0
0,5.13959240465,1.08177243013,nan,0.000332048999605,0.0,0.00100320256644,0,0
0,1.38805931733,-0.99908106253,nan,0.000332048999605,0.0,0.000121628023097,1,0
0,0.0,1.08177243013,nan,0.000332048999605,0.0,3.56653601561e-05,0,0
0,0.0,0.804381812841,nan,0.000332048999605,0.0,5.21262956128e-05,0,0
0,2.89119590602e-07,1.08177243013,nan,0.000332048999605,0.0,5.12117991985e-05,0,0
0,1.23288611009e-06,0.00114039426316,nan,0.000332048999605,0.0,0.000258802485235,0,0
0,2.091549063,-1.0,nan,0.000215202055434,0.0,0.00245176488663,1,0
1,0.000160772149052,0.874015608024,nan,0.000215202055434,0.0,0.000221308132251,0,0
0,-1.69131897532,0.874015608024,nan,0.000215202055434,0.0,0.00019753122548,0,0
0,1.67412898874,0.536422763002,nan,0.000215202055434,0.0,0.00146959573772,0,0
0,0.132083494971,0.874015608024,nan,0.000215202055434,0.0,0.000200274714723,0,0
0,0.0932079706723,0.729436961662,0.883665702083,0.000215202055434,0.0,2.56058995993e-05,0,0
0,0.0,1.29404576366,0.582895691165,0.000116310949014,0.0,3.38363673276e-05,0,0
0,0.0,-1.0,-1.0,0.000116310949014,0.0,2.28624103565e-05,1,0
0,0.0,1.29404576366,0.660198723813,0.000116310949014,0.0,-9.1449641426e-07,0,0
0,0.0,0.578723757119,nan,0.000116310949014,0.0,-9.60221234973e-05,0,0
0,0.0,1.29404576366,0.732412743672,0.000116310949014,0.0,-0.000257887988821,0,0
1,0.0,1.29439851732,1.0,0.000116310949014,0.0,3.65798565704e-06,0,0
0,0.0,2.21602435528,nan,0.000447555955884,0.0,1.18884533854e-05,0,0
0,0.178483497156,1.39796885497,nan,0.000447555955884,0.0,9.1449641426e-05,1,0
0,0.0,2.44538792533,nan,0.000447555955884,0.0,8.23046772834e-06,0,0
0,0.0,1.82118246403,nan,0.000447555955884,0.0,0.000222222628665,0,0
0,3.31999355448,0.799381252673,nan,0.000447555955884,0.0,0.000110654066125,0,0
0,22.4541768137,-0.200696468318,nan,0.000447555955884,0.0,0.000278006909935,1,0
0,31.0772360112,-0.200697377397,nan,0.000447555955884,0.0,0.00109739569711,1,0
0,0.0,2.21701778362,nan,0.000447555955884,0.0,7.59032023835e-05,0,0
0,6.41449923596,-0.200636492782,nan,0.000447555955884,0.0,0.000260631478064,1,0
0,0.0,1.03507435194,1.0,0.000357776767129,0.0,9.1449641426e-07,0,0
0,0.0,1.03507435194,1.0,0.000357776767129,0.0,9.1449641426e-06,0,0
0,0.0,1.03507435194,1.0,0.000357776767129,0.0,4.5724820713e-06,0,0
0,0.0,0.32891457549,0.818193157804,0.000357776767129,0.0,3.56653601561e-05,0,0
0,0.0,-1.0,-1.0,0.000357776767129,0.0,9.78511163258e-05,1,0
0,0.0,1.03507435194,1.0,0.000357776767129,0.0,6.40147489982e-06,0,0
0,0.0,0.632053670296,1.65686264958,9.59431330578e-05,0.0,-9.1449641426e-06,1,0
0,0.0,4.30234321269,3.0446835107,9.59431330578e-05,0.0,2.37769067707e-05,0,0
0,0.0,4.30234321269,3.32977703862,9.59431330578e-05,0.0,1.46319426282e-05,0,0
0,0.0,2.00924647377,3.23649413046,9.59431330578e-05,0.0,6.40147489982e-06,0,0
0,0.0,0.751388182646,1.61971110308,9.59431330578e-05,0.0,5.48697848556e-05,1,0
0,0.0,4.30234321269,3.04879244732,9.59431330578e-05,0.0,4.11523386417e-05,0,0
0,0.0,0.716897864243,1.86016818278,9.59431330578e-05,0.0,6.40147489982e-06,1,0
0,0.0,0.839767147675,1.82543969121,9.59431330578e-05,0.0,6.76727346552e-05,1,0
0,0.0,1.95364049081,3.33184506424,9.59431330578e-05,0.0,2.8349388842e-05,0,0
0,2.53786460612,5.95709370721e-09,nan,0.00029828130473,0.0,-3.56653601561e-05,0,0
1,2.15316468286,0.145914924502,nan,0.00029828130473,0.0,0.00128212397279,0,0
0,6.95120605909e-06,1.87360606363e-07,nan,0.00029828130473,0.0,0.00136077066442,0,0
1,-1.08285376554e-07,9.4024377173e-08,1.7892701155,0.00029828130473,0.0,1.28029497996e-05,0,0
1,6.33505440253,1.81851331993e-07,nan,0.00029828130473,0.0,4.5724820713e-05,0,0
0,20.5484735411,-1.0,nan,0.00029828130473,0.0,0.000307270795191,1,0
1,1.33247502198,-1.0,nan,0.00029828130473,0.0,8.23046772834e-05,1,0
1,0.961797331155,-1.0,nan,0.000192422261272,0.0,-0.000218564643008,1,0
1,0.0,0.224068480763,0.779866355672,0.000192422261272,0.0,3.29218709133e-05,0,0
0,0.0,0.252637053168,0.946522507588,0.000192422261272,0.0,1.37174462139e-05,0,0
0,0.0,1.1969914156,0.961100591733,0.000192422261272,0.0,4.48103242987e-05,0,0
0,0.0,1.1969914156,0.77194514591,0.000192422261272,0.0,8.04756844548e-05,0,0
0,0.0,0.0856136750929,0.849432702476,0.000192422261272,0.0,5.57842812698e-05,0,0
0,1.97253345826,-1.0,nan,0.000354560796189,0.0,0.000153635397596,1,0
0,2.10931684632,-1.0,nan,0.000354560796189,0.0,0.000637404000739,1,0
0,0.0,1.16132465105,nan,0.000354560796189,0.0,1.73754318709e-05,0,0
0,5.0552558724,0.0,nan,0.000354560796189,0.0,0.000274348924278,0,0
0,0.0,1.56184730264,nan,0.000354560796189,0.0,2.65203960135e-05,0,0
0,0.0,2.22044604925e-16,nan,0.000354560796189,0.0,2.74348924278e-06,0,0
0,0.0,1.16132465105,nan,0.000354560796189,0.0,1.37174462139e-05,0,0
0,0.0,1.01131447642,1.69642741346,0.000254061704298,0.0,5.94422669269e-05,0,1
0,0.0,-0.0121225593997,0.000679408508845,0.000254061704298,0.0,2.01189211137e-05,0,0
0,0.0,-0.0121225593997,0.00218813595955,0.000254061704298,0.0,-5.48697848556e-06,0,0
